Timestamp;;;;;;;;;;;;;;;;;;
19.4.2017 15:18:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;-35
19.4.2017 15:18:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;-35,06
19.4.2017 15:19:06.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;-34,9
19.4.2017 15:19:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;-34,93
19.4.2017 15:20:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;-35,09
19.4.2017 15:20:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;182;-35,03
19.4.2017 15:21:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;216;-35,17
19.4.2017 15:21:44.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;-35,11
19.4.2017 15:22:14.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;-35,02
19.4.2017 15:22:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;371;-35,1
19.4.2017 15:23:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;-35,02
19.4.2017 15:23:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;-34,96
19.4.2017 15:24:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;573;-34,9
19.4.2017 15:24:54.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;650;-35,02
19.4.2017 15:25:26.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732;-35,07
19.4.2017 15:26:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;820;-35,09
19.4.2017 15:26:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;904;-35,04
19.4.2017 15:27:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;982;-34,85
19.4.2017 15:27:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1081;-34,85
19.4.2017 15:28:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1171;-35,02
19.4.2017 15:28:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1240;-34,94
19.4.2017 15:29:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1295;-34,96
19.4.2017 15:29:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1345;-34,96
19.4.2017 15:30:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1385;-35,02
19.4.2017 15:30:36.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1441;-35,04
19.4.2017 15:31:08.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1526;-35,04
19.4.2017 15:31:38.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1598;-34,85
19.4.2017 15:32:08.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1661;-35,02
19.4.2017 15:32:38.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1742;-34,82
19.4.2017 15:33:08.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1807;-34,97
19.4.2017 15:33:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1890;-35,07
19.4.2017 15:34:14.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1977;-34,9
19.4.2017 15:34:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2059;-35,17
19.4.2017 15:35:16.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2121;-34,72
19.4.2017 15:35:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2183;-34,92
19.4.2017 15:36:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2240;-34,78
19.4.2017 15:36:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2287;-35,07
19.4.2017 15:37:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2326;-34,94
19.4.2017 15:37:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2364;-34,81
19.4.2017 15:38:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2405;-35,02
19.4.2017 15:38:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2433;-35,2
19.4.2017 15:39:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2471;-34,89
19.4.2017 15:39:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2517;-35,04
19.4.2017 15:40:26.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2539;-35,22
19.4.2017 15:40:58.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2573;-35,03
19.4.2017 15:41:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2604;-35,03
19.4.2017 15:42:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2631;-35,03
19.4.2017 15:42:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2658;-35,04
19.4.2017 15:43:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2687;-34,85
19.4.2017 15:43:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2708;-35,13
19.4.2017 15:44:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2729;-35,06
19.4.2017 15:44:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2752;-35,07
19.4.2017 15:45:14.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2762;-34,86
19.4.2017 15:45:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2782;-34,96
19.4.2017 15:46:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2798;-34,97
19.4.2017 15:46:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2803;-34,96
19.4.2017 15:47:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2820;-34,92
19.4.2017 15:47:52.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2819;-34,97
19.4.2017 15:48:24.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2826;-35,02
19.4.2017 15:48:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2832;-34,92
19.4.2017 15:49:26.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2830;-34,88
19.4.2017 15:49:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2835;-34,93
19.4.2017 15:50:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2850;-35,01
19.4.2017 15:51:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2841;-34,93
19.4.2017 15:51:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2847;-35,17
19.4.2017 15:52:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2851;-34,83
19.4.2017 15:52:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2854;-34,99
19.4.2017 15:53:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2854;-35,04
19.4.2017 15:53:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2857;-34,86
19.4.2017 15:54:06.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2861;-34,9
19.4.2017 15:54:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2863;-34,88
19.4.2017 15:55:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2864;-34,81
19.4.2017 15:55:44.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2872;-34,9
19.4.2017 15:56:14.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2873;-34,96
19.4.2017 15:56:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2868;-34,93
19.4.2017 15:57:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2874;-34,93
19.4.2017 15:57:52.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2876;-34,99
19.4.2017 15:58:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2870;-34,93
19.4.2017 15:58:54.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2871;-34,92
19.4.2017 15:59:24.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,97
19.4.2017 15:59:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2875;-34,9
19.4.2017 16:00:26.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-35,04
19.4.2017 16:01:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2877;-34,97
19.4.2017 16:01:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2880;-34,76
19.4.2017 16:02:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2878;-34,97
19.4.2017 16:02:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,99
19.4.2017 16:03:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,9
19.4.2017 16:03:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2880;-34,92
19.4.2017 16:04:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,86
19.4.2017 16:04:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;-34,96
19.4.2017 16:05:06.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,99
19.4.2017 16:05:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,96
19.4.2017 16:06:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,94
19.4.2017 16:06:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,89
19.4.2017 16:07:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-35,02
19.4.2017 16:07:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,7
19.4.2017 16:08:16.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-35,02
19.4.2017 16:08:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,92
19.4.2017 16:09:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,9
19.4.2017 16:09:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,95
19.4.2017 16:10:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,88
19.4.2017 16:10:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,84
19.4.2017 16:11:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,95
19.4.2017 16:11:52.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-35,02
19.4.2017 16:12:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,94
19.4.2017 16:12:54.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,86
19.4.2017 16:13:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,92
19.4.2017 16:13:58.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-35,01
19.4.2017 16:14:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,99
19.4.2017 16:15:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,97
19.4.2017 16:15:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,85
19.4.2017 16:16:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;-35,08
19.4.2017 16:16:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-35,03
19.4.2017 16:17:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,81
19.4.2017 16:17:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;-35,08
19.4.2017 16:18:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,9
19.4.2017 16:18:36.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,88
19.4.2017 16:19:08.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,95
19.4.2017 16:19:38.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,97
19.4.2017 16:20:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;-34,79
19.4.2017 16:20:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-35,02
19.4.2017 16:21:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-35,06
19.4.2017 16:21:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,86
19.4.2017 16:22:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,97
19.4.2017 16:22:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,95
19.4.2017 16:23:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,89
19.4.2017 16:23:44.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-35
19.4.2017 16:24:16.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2893;-34,97
19.4.2017 16:24:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,88
19.4.2017 16:25:16.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-35,02
19.4.2017 16:25:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-35,09
19.4.2017 16:26:20.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-35,01
19.4.2017 16:26:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,84
19.4.2017 16:27:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,9
19.4.2017 16:27:52.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,9
19.4.2017 16:28:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-34,89
19.4.2017 16:28:52.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,89
19.4.2017 16:29:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,79
19.4.2017 16:29:54.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,83
19.4.2017 16:30:24.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-35,01
19.4.2017 16:30:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,99
19.4.2017 16:31:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-35,03
19.4.2017 16:31:58.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,71
19.4.2017 16:32:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2892;-35,11
19.4.2017 16:32:58.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,86
19.4.2017 16:33:28.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,96
19.4.2017 16:34:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-35,04
19.4.2017 16:34:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,86
19.4.2017 16:35:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,83
19.4.2017 16:35:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,95
19.4.2017 16:36:06.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-34,9
19.4.2017 16:36:38.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,9
19.4.2017 16:37:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-34,97
19.4.2017 16:37:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,96
19.4.2017 16:38:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2887;-34,86
19.4.2017 16:38:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,97
19.4.2017 16:39:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,99
19.4.2017 16:39:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-35,04
19.4.2017 16:40:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-35,04
19.4.2017 16:40:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,97
19.4.2017 16:41:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,94
19.4.2017 16:41:50.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,86
19.4.2017 16:42:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-34,9
19.4.2017 16:42:54.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-34,84
19.4.2017 16:43:24.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-35,04
19.4.2017 16:43:58.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,93
19.4.2017 16:44:30.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,94
19.4.2017 16:45:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,92
19.4.2017 16:45:32.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-35,02
19.4.2017 16:46:02.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,95
19.4.2017 16:46:34.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,86
19.4.2017 16:47:04.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,79
19.4.2017 16:47:36.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-35,11
19.4.2017 16:48:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2893;-34,96
19.4.2017 16:48:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2880;-34,92
19.4.2017 16:49:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2884;-34,86
19.4.2017 16:49:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-34,97
19.4.2017 16:50:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-34,94
19.4.2017 16:50:42.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,89
19.4.2017 16:51:12.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2890;-34,97
19.4.2017 16:51:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2894;-34,86
19.4.2017 16:52:16.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2883;-34,97
19.4.2017 16:52:46.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-35,01
19.4.2017 16:53:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2881;-35,13
19.4.2017 16:53:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-34,86
19.4.2017 16:54:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,95
19.4.2017 16:54:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-35,02
19.4.2017 16:55:18.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2888;-35,09
19.4.2017 16:55:48.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2889;-34,97
19.4.2017 16:56:22.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-35,03
19.4.2017 16:56:56.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-34,97
19.4.2017 16:57:26.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-35,07
19.4.2017 16:58:00.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2878;-35
19.4.2017 16:58:36.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2886;-34,92
19.4.2017 16:59:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2882;-34,97
19.4.2017 16:59:40.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2891;-34,99
19.4.2017 17:00:10.20929;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2885;-35,02
